Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,Doyle Energy Facility,1005702,1318 GRATIS ROAD,33.8376,-83.6996,MONROE,Walton,GA,30656,OGLETHORPE POWER CORP (100%),36315,"C,D"
2023,Dresden Energy Facility,1010575,9595 McGlade School Road,40.09399,-82.02394,Dresden,MUSKINGUM COUNTY,OH,43821,AMERICAN ELECTRIC POWER CO INC (100%),1526709,"C,D"
2023,Dry Fork Station,1000562,12460 N. Hwy 59,44.3901,-105.4591,Gillette,Campbell,WY,82716,BASIN ELECTRIC POWER COOPERATIVE (100%),2840045,D
2023,Duke Energy Indiana CHP at Purdue University,1014615,510 S Russelll St.,40.429433,-86.919065,West Lafayette,TIPPECANOE COUNTY,IN,47906,DUKE ENERGY CORP (100%),75932,C
2023,"Duke Energy Vermillion, II LLC",1001319,2777 N STATE ROAD 63,39.9208,-87.445,CAYUGA,Vermillion,IN,47928,DUKE ENERGY CORP (62.5%); WABASH VALLEY POWER ASSOC (37.5%),395166,D
2023,Duluth Steam One,1006024,1 LAKE PLACE DR,46.7854,-92.09639,DULUTH,ST. LOUIS COUNTY,MN,55802,CITY OF DULUTH MINNESOTA (100%),40364,C
2023,Dutch Harbor Power House,1008060,1732 East Point Rd,53.88837,-166.53005,Unalaska,ALEUTIANS WEST CENSUS AREA,AK,99685,CITY OF UNALASKA ALASKA (100%),29612,C
2023,Dyno Nobel,1005766,63149 Columbia River Highway,45.911158,-122.824231,Deer Island,COLUMBIA COUNTY,OR,97054,DYNO NOBEL (100%),190239,"C,G,PP,V"
2023,E B Harris Generating Plant,1001175,600 COUNTY ROAD 41,32.3814,-86.5736,AUTAUGAVILLE,Autauga,AL,36067,THE SOUTHERN CO (100%),2420045,"C,D"
2023,E C Gaston,1001414,31972 HIGHWAY 25 NORTH,33.2442,-86.4567,WILSONVILLE,Shelby,AL,35186,THE SOUTHERN CO (100%),2996030,"C,D"
2023,E F Barrett,1000768,MCCARTHY ROAD,40.6169,-73.6486,ISLAND PARK,Nassau,NY,11558,NATIONAL GRID USA (100%),857906,"C,D"
2023,"E F Kenilworth, Inc.",1005905,2000 GALLOPING HILL RD BLDG K-14,40.6781,-74.2744,KENILWORTH,Union,NJ,7033,ATLANTIC POWER CORP (100%),84347,C
2023,E R SQUIBB & SONS LLC,1007271,3551 LAWRENCE RD,40.321556,-74.706222,LAWRENCEVILLE,MERCER COUNTY,NJ,8648,BRISTOL-MYERS SQUIBB CO (100%),41561,C
2023,E.W. Brown,1001579,815 Dix Dam Road,37.7889,-84.7139,Harrodsburg,MERCER COUNTY,KY,40330,PPL CORP (100%),1062999,"C,D"
2023,ECO SERVICES DOMINGUEZ,1007539,20720 SOUTH WILMINGTON AVENUE,33.843333,-118.232844,CARSON,LOS ANGELES COUNTY,CA,90810,ECOVYST INC (100%),35808,C
2023,EF Oxnard LLC,1005565,550 Diaz Avenue,34.19677,-119.168423,Oxnard,VENTURA COUNTY,CA,93030,MPH Oxnard LLC (100%),3043,D
2023,"EFS Parlin Holdings, LLC",1001253,790 WASHINGTON ROAD,40.4586,-74.3327,PARLIN,Middlesex,NJ,8859,GENERAL ELECTRIC CO (100%),4639,"C,D"
2023,EL DORADO CHEMICAL COMPANY,1003993,4500 NORTHWEST AVE.,33.248851,-92.661647,EL DORADO,UNION COUNTY,AR,71730,LSB INDUSTRIES INC (100%),1027772,"C,G,PP,V"
2023,EL DORADO NITROGEN LLC,1002830,8490 WEST BAY ROAD,29.762778,-94.909722,BAYTOWN,CHAMBERS COUNTY,TX,77520,LSB INDUSTRIES INC (100%),110698,V
2023,ELEMENTIS CHROMIUM,1005640,5408 HOLLY SHELTER ROAD,34.372516,-77.859466,CASTLE HAYNE,NEW HANOVER COUNTY,NC,28429,American Chrome & Chemicals (100%),120283,"C,U"
2023,ENERGY CENTER MINNEAPOLIS,1000591,816 4TH AVENUE SOUTH,44.973474,-93.267695,MINNEAPOLIS,HENNEPIN COUNTY,MN,55404,CORDIA LLC (100%),87180,C
2023,ENERGY CENTER SAN FRANCISCO,1003978,460 JESSIE ST,37.78203,-122.40841,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,94103,CORDIA LLC (100%),59257,C
2023,"ENERGY SYSTEMS GROUP, LLC- North Chicago Energy Center",1001316,"3001  GREEN BAY RD, Bldg 195",42.3085,-87.86253,NORTH CHICAGO,LAKE COUNTY,IL,60064,AMALGAMATED INVESTMENTS CO (100%),35394,C
2023,EQUISTAR CHEMICALS LAPORTE COMPLEX,1002758,1515 MILLER CUT- OFF ROAD,29.717471,-95.068008,LA PORTE,HARRIS COUNTY,TX,77571,LYONDELLBASELL INDUSTRIES INC (100%),1315541,"C,X"
2023,EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT,1006656,5761 UNDERWOOD ROAD,29.627167,-95.080194,PASADENA,HARRIS COUNTY,TX,77507,LYONDELLBASELL INDUSTRIES INC (100%),46137,"C,PP,X"
2023,EQUISTAR CHEMICALS LP,1000342,8805 N. TABLER RD.,41.412897,-88.329773,MORRIS,GRUNDY COUNTY,IL,60450,LYONDELLBASELL INDUSTRIES INC (100%),268440,"C,X"
2023,EQUISTAR CHEMICALS LP,1002927,3400 ANAMOSA ROAD,41.807,-90.296,CLINTON,CLINTON COUNTY,IA,52732,LYONDELLBASELL INDUSTRIES INC (100%),502998,"C,X"
2023,EQUISTAR CORPUS CHRISTI PLANT,1004880,1501 MCKINZIE ROAD,27.81,-97.593611,CORPUS CHRISTI,NUECES COUNTY,TX,78410,LYONDELLBASELL INDUSTRIES INC (100%),1311004,"C,X"
2023,"ERACHEM COMILOG, INC.",1007164,795 FOOTE LANE,35.99622,-87.979395,NEW JOHNSONVILLE,HUMPHREYS COUNTY,TN,37134,ERACHEM COMILOG INC (100%),43833,C
2023,ERCO Worldwide (USA) Inc,1013164,101 State Highway 73 South,44.3381,-89.8871,Nekoosa,WOOD COUNTY,WI,54457,ERCO (US) HOLDINGS INC (100%),22426,C
2023,ERGON REFINING INC,1008014,2125 HAINING RD,32.386368,-90.90834,VICKSBURG,WARREN COUNTY,MS,39183,ERGON INC (100%),177090,"C,MM,P,Y"
2023,ERGON WEST VIRGINIA INC,1007882,9995 OHIO RIVER BLVD,40.6111,-80.630833,NEWELL,HANCOCK COUNTY,WV,26050,ERGON INC (100%),183990,"C,MM,P,Y"
2023,EVONIK CORPORATION,1000297,1200 W. FRONT ST.,39.837605,-75.37294,CHESTER,DELAWARE COUNTY,PA,19013,EVONIK CORP (100%),26112,C
2023,EVONIK CORPORATION,1005340,131 County Road 875,35.28674,-84.535764,ETOWAH,MCMINN COUNTY,TN,37331,EVONIK CORP (100%),54416,C
2023,EVONIK CORPORATION,1005465,8300 WEST ROUTE 24,40.564778,-89.724612,MAPLETON,PEORIA COUNTY,IL,61547,EVONIK CORP (100%),73207,"C,P"
2023,EVONIK CORPORATION,1007041,4201 EVONIK RD,30.516944,-88.14028,THEODORE,MOBILE COUNTY,AL,36582,EVONIK CORP (100%),135166,C
2023,EVONIK CORPORATION TIPPECANOE LABORATORIES,1004833,1650 LILLY RD,40.390544,-86.936174,LAFAYETTE,TIPPECANOE COUNTY,IN,47909,EVONIK CORP (100%),75021,C
2023,EVONIK SUPERABSORBER LLC,1000704,2401 DOYLE STREET,36.0441,-79.78814,GREENSBORO,GUILFORD COUNTY,NC,27406,EVONIK CORP (100%),36504,C
2023,EVONIK SUPERABSORBER LLC,1004596,3606 HIGHWAY 44,30.045049,-90.610458,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,EVONIK CORP (100%),40427,C
2023,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,1007643,4045 SCENIC HWY,30.484917,-91.17392,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,EXXON MOBIL CORP (100%),5914862,"C,MM,X,Y"
2023,EXXONMOBIL Bt Site,1007542,5000 Bayway Dr,29.73934,-95.022404,BAYTOWN,HARRIS COUNTY,TX,77520,EXXON MOBIL CORP (100%),12693547,"C,MM,X,Y"
2023,EXXONMOBIL OIL JOLIET REFINERY,1006068,25915 SE FRONTAGE ROAD,41.4167,-88.1833,CHANNAHON,WILL COUNTY,IL,60410,EXXON MOBIL CORP (100%),2601421,"C,MM,Y"
2023,Eagle Natrium LLC - Natrium Plant,1000254,"15696 Energy Road, State Route 2",39.7475,-80.8547,Proctor,Marshall,WV,26055,WESTLAKE CHEMICAL CORP (100%),598986,C
2023,Eagle Point Power Generation,1001248,1250 Crown Point Road,39.8746,-75.1592,WESTVILLE,Gloucester,NJ,8093,ROCKLAND CAPITAL LLC (100%),110343,D
2023,Eagle Valley Clean Energy,1011681,10775 HWY 6,39.646803,-106.940343,Gypsum,EAGLE COUNTY,CO,81637,EVERGREEN CLEAN ENERGY CORP (100%),1288,C
2023,Earl F Wisdom,1001570,3365 165 AVE,43.1606,-95.2569,SPENCER,Clay,IA,51301,CORN BELT POWER COOPERATIVE (67%); BASIN ELECTRIC POWER COOPERATIVE (33%),6001,"C,D"
2023,East Bend,1001006,6293 BEAVER RD,38.9031,-84.8511,UNION,Boone,KY,41100,DUKE ENERGY CORP (100%),2494124,D
2023,"East Dubuque Nitrogen Fertilizers, LLC",1005502,16675 HIGHWAY 20 WEST,42.44311,-90.55686,EAST DUBUQUE,JO DAVIESS COUNTY,IL,61025,CVR ENERGY INC (100%),807616,"C,G,PP,V"
2023,East River,1000761,801 EAST 14TH ST,40.7281,-73.9742,NEW YORK,New York,NY,10009,CONSOLIDATED EDISON INC (100%),1995501,"C,D"
2023,Eastman Chemical - Texas Operations,1007438,300 KODAK BLVD,32.4472,-94.6917,LONGVIEW,Harrison,TX,75602,Eastman Chemical Co (100%),2216373,"C,D,TT,X"
2023,Eastman Chemical Company,1000232,EASTMAN ROAD AND LINCOLN ST,36.5192,-82.535,KINGSPORT,Sullivan,TN,37662,Eastman Chemical Co (100%),3457389,"C,TT,X"
2023,Ebensburg Power Company,1008013,2840 New Germany Road,40.455,-78.7472,Ebensburg,Cambria,PA,15931,EBENSBURG POWER CO (99.5%),397402,"C,D"
2023,Eckert Station,1000682,601 ISLAND AVE,42.7183,-84.5586,LANSING,Ingham,MI,48910,LANSING BOARD OF WATER & LIGHT (100%),254166,"C,D"
2023,Eco Services Baton Rouge Site,1003003,1301 AIRLINE HWY.,30.50986,-91.18465,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,ECOVYST INC (100%),43525,C
2023,Eco-Services BAYTOWN PLANT,1000044,3439 PARK STREET,29.74877,-95.00277,BAYTOWN,HARRIS COUNTY,TX,77520,ECOVYST INC (100%),30168,C
2023,Eco-Services HOUSTON PLANT,1000042,8615 MANCHESTER STREET,29.71829,-95.27112,HOUSTON,HARRIS COUNTY,TX,77012,ECOVYST INC (100%),24012,C
2023,Ector County Energy Center,1011896,8200 OB Holt Road,32.070729,-102.587361,Goldsmith,,TX,79741,"JACKRABBIT POWER HOLDINGS, LLC (100%)",268129,"C,D"
2023,Eddystone Generating Station,1000898,#1 INDUSTRIAL HWY,39.858,-75.323,EDDYSTONE,Delaware,PA,19022,CONSTELLATION ENERGY CORP (100%),30811,"C,D"
2023,Edge Moor,1001477,200 HAY ROAD,39.7372,-75.5033,WILMINGTON,New Castle,DE,19809,CPN MANAGEMENT LP (100%),166549,"C,D"
2023,Edgewater (4050),1000983,3739 LAKESHORE DR,43.715,-87.7094,SHEBOYGAN,Sheboygan,WI,53802,ALLIANT ENERGY CORP (100%),2086756,D
2023,Edgewood Energy,1000267,WEST END CAMPUS ROAD,40.7861,-73.2931,BRENTWOOD,Suffolk,NY,11717,J POWER USA DEVELOPMENT CO LTD (100%),54867,D
2023,Edward L Addison Generating Plant,1001392,95 Edward L Addison Parkway,32.911,-84.3059,THOMASTON,Upson,GA,30286,THE SOUTHERN CO (100%),122188,D
2023,Edwardsport,1001541,15400 VILLWOCK RD,38.8067,-87.2472,EDWARDSPORT,Knox,IN,47500,DUKE ENERGY CORP (100%),2815764,"C,D"
2023,"Eight Flags Energy, LLC",1012749,22 Gum Street,30.662586,-81.469563,Fernandina Beach,NASSAU COUNTY,FL,32034,CHESAPEAKE UTILITIES CORP (100%),95444,C
2023,Eklutna Generation Station,1011829,28705 Dena'ina Elders Road,61.457778,-149.351389,Chugiak,ANCHORAGE MUNICIPALITY,AK,99567,MATANUSKA ELECTRIC ASSOC INC (100%),337966,C
2023,El Centro,1001454,485 E VILLA AVE,32.8022,-115.54,EL CENTRO,Imperial,CA,92243,IMPERIAL IRRIGATION DISTRICT (100%),510179,D
2023,El Segundo,1000431,301 VISTA DEL MAR,33.9106,-118.425,EL SEGUNDO,Los Angeles,CA,90245,CLEARWAY ENERGY INC (100%),71521,D
2023,Elanco Clinton Laboratories,1002020,10500 S ST RD 63,39.734316,-87.393043,CLINTON,VERMILLION COUNTY,IN,47842,ELANCO US INC (100%),67886,C
2023,Electrifarm,1000521,3233 WEST SHAULIS RD,42.4407,-92.4205,WATERLOO,Black Hawk,IA,50701,BERKSHIRE HATHAWAY INC (100%),8694,C
2023,"Elgin Energy Center, LLC",1000817,1559 GIFFORD ROAD,41.9997,-88.2445,ELGIN,Cook,IL,60120,MRP Elgin LLC (100%),134561,"C,D"
2023,Elizabeth River Combustion Turbine Sta,1000312,2837 SOUTH MILITARY HWY,36.7743,-76.3119,CHESAPEAKE,Chesapeake (City),VA,23323,DOMINION ENERGY INC (100%),70924,D
2023,Elk Mound Generating Station,1001169,4101 50th Street,44.9019,-91.5678,Elk Mound,Chippewa,WI,54739,DAIRYLAND POWER COOPERATIVE (100%),24124,"C,D"
2023,Elk River,1000211,17845 EAST HIGHWAY 10,45.2958,-93.5542,ELK RIVER,Sherburne,MN,55330,GREAT RIVER ENERGY (100%),36849,"C,D"
2023,Elk Station,1012043,1454 County Road 315,33.861807,-101.843823,Abernathy,HALE COUNTY,TX,79311,GOLDEN SPREAD ELECTRIC COOPERATIVE INC (100%),492751,"C,D"
2023,Elm Road Generating Station,1000491,10800 S. CHICAGO ROAD,42.8445,-87.829,OAK CREEK,Milwaukee,WI,53154,WEC Energy Group Inc (84%); MGE ENERGY INC (8%); WPPI Energy (8%),5879315,"C,D"
2023,Elwood Energy Facility,1001359,24391 PATTERSON RD,41.4388,-88.1236,ELWOOD,Will,IL,60421,J POWER USA DEVELOPMENT CO LTD (100%),564115,"C,D"
2023,Emerald People's Utility District,1014861,84777 Dillard Access Road,43.959893,-122.998005,Eugene,LANE COUNTY,OR,97405,Emerald People's Utility District (100%),1731,"C,D"
2023,"Emery Oleochemicals, LLC",1007325,4900 ESTE AVENUE,39.1792,-84.5053,CINCINNATI,Hamilton,OH,45232,EMERY OLEOCHEMICALS LLC (100%),162084,C
2023,Emery Station,1000317,11295 230TH ST,43.094,-93.2922,CLEAR LAKE,Cerro Gordo,IA,50428,ALLIANT ENERGY CORP (100%),1201117,"C,D"
2023,Empire District Elec Co Energy Ctr,1001046,2537 FIR ROAD,37.1385,-94.1041,SARCOXIE,Jasper,MO,64862,LIBERTY UTILITIES CO (100%),173514,"C,D"
2023,"Empire Generating Co, LLC",1007388,"75 Riverside Avenue, PO Box 350",42.6296,-73.749,Rensselaer,Rensselaer,NY,12144,EMPIRE ACQUISITION LLC (100%),1219364,D
2023,Emporia Energy Center,1000583,1685 ROAD 200TH,38.4464,-96.0651,EMPORIA,LYON COUNTY,KS,66801,EVERGY INC (100%),794869,D
2023,Encogen Generating Station,1006502,915 Cornwall Ave,48.746,-122.486,Bellingham,WHATCOM COUNTY,WA,98225,PUGET HOLDINGS LLC (100%),427032,D
2023,Energy Center Dover,1000087,1280 W NORTH ST,39.1467,-75.5461,DOVER,Kent,DE,19904,DCO ENERGY LLC (100%),55477,"C,D"
2023,Energy Center Harrisburg LLC,1005167,100 North 10th Street,40.26582,-76.87643,Harrisburg,DAUPHIN COUNTY,PA,17101,CORDIA LLC (100%),26487,C
2023,Energy Center Pittsburgh LLC,1005798,111 South Commons Avenue,40.450662,-80.003102,Pittsburgh,ALLEGHENY COUNTY,PA,15212,CORDIA LLC (100%),35906,C
2023,Energy Center Pittsburgh LLC - Gibbon Plant,1006290,1000 Gibbon St,40.43805,-79.99362,Pittsburgh,ALLEGHENY COUNTY,PA,15282,CORDIA LLC (100%),34275,C
2023,"Ennis Power Company, LLC",1001370,4001 WEST ENNIS AVE,32.3194,-96.6739,ENNIS,Ellis,TX,75119,Vistra Corp (100%),592622,D
2023,Equus Power I,1000420,289 BUFFALO AVE,40.6447,-73.5683,FREEPORT,Nassau,NY,11520,J POWER USA DEVELOPMENT CO LTD (100%),30656,D
2023,Erickson,1000683,3725 CANAL RD,42.6919,-84.6572,LANSING,Eaton,MI,48917,LANSING BOARD OF WATER & LIGHT (100%),396358,"C,D"
2023,"Escondido Energy Center, LLC",1000074,1968 DON LEE PLACE,33.1261,-117.1172,ESCONDIDO,San Diego,CA,92029,WELLHEAD ELECTRIC CO (100%),12643,D
2023,Essex Power Plant,1006098,24201 STATE HWY E,36.8678,-89.8397,ESSEX,Stoddard,MO,63825,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),49053,D
2023,Evander Andrews Power Complex,1000120,1862 NW Mashburn Road,43.1794,-115.7328,Mountain Home,Elmore,ID,83647,IDACORP INC (100%),331721,"C,D"
2023,Exira Station,1000414,3429 JAY AVE,41.5131,-94.9189,BRAYTON,Audubon,IA,50042,WESTERN MINNESOTA MUNICIPAL POWER AGENCY (100%),131628,"C,D"
2023,Exxonmobil Beaumont Refinery,1007959,1795 BURT ST,30.0639,-94.0703,BEAUMONT,Jefferson,TX,77701,EXXON MOBIL CORP (100%),5979837,"C,D,MM,X,Y"
2023,F B Culley Generating Station,1001544,3700 DARLINGTON ROAD,37.91,-87.3267,NEWBURGH,Warrick,IN,47630,CENTERPOINT ENERGY INC (100%),1759377,D
2023,F.D. Kuester Generating Station,1013526,80 Eagle Mills Road,46.50995,-87.52451,Negaunee,MARQUETTE COUNTY,MI,49866,WEC Energy Group Inc (100%),251809,C
2023,FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT,1009067,1607 Nueces Bay Blvd.,27.801778,-97.423972,Corpus Christi,NUECES COUNTY,TX,78407,KOCH INDUSTRIES INC (100%),535019,"C,Y"
2023,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,1009066,2825 SUNTIDE ROAD,27.832011,-97.525582,CORPUS CHRISTI,NUECES COUNTY,TX,78409,KOCH INDUSTRIES INC (100%),2486742,"C,Y"
2023,FLOPAM INC,1014790,26790 HWY 405,30.26806,-91.14767,PLAQUEMINE,IBERVILLE PARISH,LA,70764,SNF HOLDING CO (100%),26393,C
2023,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,1006032,,38.6226,-115.6198,Current,Nye,NV,89301,SKY QUARRY INC (100%),15487,"C,MM,Y"
2023,FORMOSA PLASTICS CORPORATION LOUISIANA,1006010,,30.501722,-91.185833,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,FORMOSA PLASTICS CORP USA (100%),320232,"C,X"
2023,FORMOSA POINT COMFORT PLANT,1006691,201 FORMOSA DRIVE,28.6925,-96.541667,POINT COMFORT,CALHOUN COUNTY,TX,77978,FORMOSA PLASTICS CORP USA (100%),5290825,"C,X"
2023,FORNEY POWER PLANT,1006085,13770 W US HIGHWAY 80,32.7563,-96.4916,FORNEY,KAUFMAN COUNTY,TX,75126,Vistra Corp (100%),4107996,D
2023,FRESENIUS MEDICAL CARE,1003712,475 W 13TH ST,41.2433,-111.989,OGDEN,WEBER COUNTY,UT,84404,FRESENIUS MEDICAL CARE HOLDINGS INC (100%),71651,C
2023,"Fairless Energy, LLC",1001407,50 Energy Drive,40.1464,-74.7406,FAIRLESS HILLS,Bucks,PA,19030,EDGEWATER GENERATION HOLDINGS LLC (100%),2995199,"C,D"
2023,Faribault Energy Park,1007314,4100 PARK AVE,44.3353,-93.2894,FARIBAULT,Rice,MN,55021,MINNESOTA MUNICIPAL POWER AGENCY (100%),392043,"C,D"
2023,Fayette Energy Facility,1000265,100 ENERGY DRIVE,39.8592,-79.9182,MASONTOWN,Fayette,PA,15461,Vistra Corp (100%),2111450,"C,D"
2023,Feather River Energy Center,1000279,202 BURNS DRIVE,39.1088,-121.6133,YUBA CITY,Sutter,CA,95993,CPN MANAGEMENT LP (100%),29211,D
2023,Federal Research Center at White OAK Central Utility Plant,1006938,10902 New Hampshire Ave,39.03369,-76.98668,Silver Spring,MONTGOMERY COUNTY,MD,20903,US GOVERNMENT (%),69073,C
2023,Flint Creek Power Plant,1007203,21797 SWEPCO PLANT ROAD,36.2561,-94.5241,GENTRY,Benton,AR,72734,AMERICAN ELECTRIC POWER CO INC (50%); ARKANSAS ELECTRIC COOPERATIVE CORP (50%),2278545,D
2023,"Flint Hills Resources Joliet, LLC",1009505,23425 Amoco Road,41.4417,-88.1728,Channahon,Will,IL,60410,INEOS USA LLC (100%),106698,C
2023,Flint Hills Resources Pine Bend Refinery,1006985,12555 Clark Road,44.764434,-93.039484,Rosemount,DAKOTA COUNTY,MN,55068,KOCH INDUSTRIES INC (100%),3945753,"C,P,Y"
2023,Fore River Energy Center,1001410,9 BRIDGE ST,42.2417,-70.9653,WEYMOUTH,Norfolk,MA,2191,CPN MANAGEMENT LP (100%),886337,"C,D"
2023,Fort Churchill,1007576,1000 SIERRA WAY,39.1281,-119.1319,YERINGTON,Lyon,NV,89447,BERKSHIRE HATHAWAY INC (100%),267523,"C,D"
2023,Fort Dodge aka Judson Large,1001573,11453 FT DODGE RD,37.7328,-99.9497,DODGE CITY,Ford,KS,67801,SUNFLOWER ELECTRIC POWER CORP (100%),69380,"C,D"
2023,Fort Martin Power Station,1000971,1732 FORT MARTIN DRIVE,39.7107,-79.9275,MAIDSVILLE,Monongalia,WV,26541,FIRSTENERGY CORP (100%),4078178,"C,D"
2023,Fort Myers,1001483,10650 STATE ROAD 80,26.6967,-81.7831,FORT MYERS,Lee,FL,33905,NEXTERA ENERGY INC (100%),4127201,"C,D"
2023,Fort St. Vrain,1001029,16805 WELD CR 19 12,40.2461,-104.8742,PLATTEVILLE,Weld,CO,80651,XCEL ENERGY INC (100%),1673244,"C,D"
2023,Fortistar North Tonawanda Inc,1001269,1070 ERIE AVE,43.0483,-78.8539,NORTH TONAWANDA,Niagara,NY,14120,FORTISTAR LLC (100%),34310,"C,D"
2023,Fountain Valley Power Plant,1007383,18693 Boca Raton Heights,38.5569,-104.6875,Fountain,El Paso,CO,80817,SOUTHWEST GENERATION OPERATING CO LLC (100%),48697,"C,D"
2023,Four Corners Steam Elec Station,1007245,END OF COUNTY RD 6675,36.69,-108.4814,FRUITLAND,San Juan,NM,87416,THE NAVAJO NATION TRIBAL GOVERNMENT (7%); UNS ENERGY CORP (7%); PINNACLE WEST CAPITAL CORP (63%); PNM RESOURCES INC (13%); SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (10%),7185334,"C,D"
2023,Fox Energy Center,1000421,310 East Frontage Road,44.3204,-88.2089,Kaukauna,Outagamie,WI,54130,WEC Energy Group Inc (100%),1625577,"C,D"
2023,Frank Knutson Station,1000061,13501 POWHATEN ROAD,39.9414,-104.6817,COMMERCE CITY,Adams,CO,80022,TRI-STATE GENERATION & TRANSMISSION ASSOC INC (100%),174273,"C,D"
2023,Frank M Tait Station,1000246,2101 ARBOR BLVD,39.7281,-84.2103,MORAINE,Montgomery,OH,45439,ROCKLAND POWER PARTNERS II LP (100%),263255,"C,D"
2023,Frederickson PSE,1004175,4714 192ND STREET EAST,47.08187,-122.3649,TACOMA,PIERCE COUNTY,WA,98446,PUGET HOLDINGS LLC (100%),118684,C
2023,Frederickson Power LP,1000301,18610 50Th Ave East,47.0864,-122.3644,Tacoma,Pierce,WA,98446,Captial Power (US Holdings) Inc (50.15%); PUGET SOUND ENERGY INC (49.85%),708701,D
2023,Fredericktown Energy Center,1011885,47 Wulfert Drive,37.5103298,-90.3371889,Fredericktown,,MO,63645,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION (100%),4106,C
2023,Fredonia Generating Station,1004066,13085 Ball Road,48.4553,-122.435,Mount Vernon,SKAGIT COUNTY,WA,98273,PUGET HOLDINGS LLC (100%),641257,"C,D"
2023,Freeport Power Plant No. 2,1000288,289 BUFFALO AVE,40.6447,-73.5683,FREEPORT,Nassau,NY,11520,FREEPORT ELECTRIC (100%),13413,"C,D"
2023,Freestone Power Generation,1001372,1366 FM 488,31.8907,-96.1128,FAIRFIELD,Freestone,TX,75840,CPN MANAGEMENT LP (75%); RAYBURN COUNTY ELECTRIC COOP (25%),2859465,"C,D"
2023,French Island,1000219,200 SOUTH BAINBRIDGE STREET,43.8298,-91.26,LA CROSSE,La Crosse,WI,54603,XCEL ENERGY INC (100%),36165,C
2023,Front Range Power Plant,1001400,6615 GENERATION DRIVE,38.6281,-104.7069,FOUNTAIN,El Paso,CO,80817,COLORADO SPRINGS UTILITIES (100%),870889,"C,D"
2023,Frontera Generation Facility,1001311,900 S GOODWIN RD,26.208,-98.3992,MISSION,Hidalgo,TX,78572,FRONTERA HOLDINGS LLC (100%),535942,D
2023,Frontier Generating Station,1006791,7425 SW 29TH ST,35.43522,-97.642633,OKLAHOMA CITY,OKLAHOMA COUNTY,OK,73179,OGE ENERGY CORP (100%),283668,D
2023,Fulton,1001152,100 AECC Road,33.6094,-93.7924,FULTON,Hempstead,AR,71838,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),85705,"C,D"
2023,FutureFuel Chemical Company,1004274,2800 Gap Rd.,35.722342,-91.524983,Batesville,INDEPENDENCE COUNTY,AR,72501,FUTUREFUEL CORP (100%),164909,C
2023,G G Allen,1000830,253 PLANT ALLEN RD.,35.1897,-81.0122,BELMONT,Gaston,NC,28012,DUKE ENERGY CORP (100%),141043,"C,D"
2023,GENENTECH INCORPORATED,1003665,1 DNA WAY,37.65701,-122.37822,SOUTH SAN FRANCISCO,SAN MATEO COUNTY,CA,94080,ROCHE HOLDINGS INC (100%),26700,C
2023,GEORGE SULLIVAN PLANT TWO,1003493,8900 Starview Drive,61.22957,-149.72018,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,99504,CHUGACH ELECTRIC ASSOC INC (100%),370372,C
2023,GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT,1001810,1150 H & H LN,64.768873,-147.353439,NORTH POLE,FAIRBANKS NORTH STAR BOROUGH,AK,99705,GOLDEN VALLEY ELECTRIC ASSOC INC (100%),269151,C
2023,GOLDEN VALLEY ELECTRIC ASSOCIATION INC - HEALY POWER PLANT,1007068,2.5 Mile HEALY SPUR ROAD,63.74778,-150.306495,HEALY,DENALI BOROUGH,AK,99743,GOLDEN VALLEY ELECTRIC ASSOC INC (100%),607686,C
2023,GOLDENDALE GENERATING STATION,1001436,600 INDUSTRIAL WAY,45.8114,-120.833,GOLDENDALE,KLICKITAT COUNTY,WA,98620,PUGET HOLDINGS LLC (100%),826172,D
